 IDENTIFIER |    starttime     | pa  |  da | NoPA| SuPA|   v  |  dv  | minv | maxv
 C201405.18 | 2014/05/14 16:09 | 264 | 076 | 302 | 226 | 1539 | 0731 | 0249 | 1967
 C201405.19 | 2014/05/15 23:29 | 254 | 064 | 286 | 222 | 0536 | 0060 | 0421 | 0632
 C201405.20 | 2014/05/17 13:29 | 261 | 034 | 278 | 244 | 1362 | 0741 | 0233 | 1967
 C201405.21 | 2014/05/17 20:09 | 273 | 090 | 318 | 228 | 1864 | 0123 | 1539 | 1967
 C201405.22 | 2014/05/20 08:49 | 277 | 014 | 284 | 270 | 0281 | 0016 | 0260 | 0313
 C201405.23 | 2014/05/21 06:49 | 262 | 056 | 290 | 234 | 0409 | 0069 | 0319 | 0562
 C201405.24 | 2014/05/23 12:49 | 256 | 040 | 276 | 236 | 0448 | 0041 | 0397 | 0553
 C201405.25 | 2014/05/25 06:09 | 298 | 036 | 316 | 280 | 0347 | 0020 | 0310 | 0384
 C201405.26 | 2014/05/27 22:49 | 285 | 026 | 298 | 272 | 0301 | 0009 | 0283 | 0316
 C201405.27 | 2014/05/28 01:29 | 253 | 034 | 270 | 236 | 1916 | 0051 | 1864 | 1967
 C201405.28 | 2014/05/28 13:29 | 254 | 036 | 272 | 236 | 1864 | 0122 | 1539 | 1967
 C201405.29 | 2014/05/29 18:49 | 269 | 090 | 314 | 224 | 1864 | 0145 | 1539 | 1967
 C201405.30 | 2014/05/30 16:49 | 281 | 026 | 294 | 268 | 0360 | 0911 | 0300 | 1967
 C201405.31 | 2014/05/31 20:09 | 246 | 048 | 270 | 222 | 1967 | 0087 | 1770 | 1967
 C201406.01 | 2014/06/03 16:49 | 244 | 044 | 266 | 222 | 0374 | 0012 | 0354 | 0407
 C201406.02 | 2014/06/04 20:49 | 252 | 060 | 282 | 222 | 0544 | 0092 | 0368 | 0681
 C201406.03 | 2014/06/06 17:29 | 280 | 044 | 302 | 258 | 0662 | 0044 | 0580 | 0753
 C201406.04 | 2014/06/08 15:29 | 257 | 018 | 266 | 248 | 0472 | 0198 | 0350 | 0885
 C201406.05 | 2014/06/09 02:49 | 270 | 044 | 292 | 248 | 0778 | 0158 | 0668 | 1311
 C201406.06 | 2014/06/10 14:09 | 270 | 096 | 318 | 222 | 0863 | 0173 | 0442 | 1142
 C201406.07 | 2014/06/12 07:29 | 256 | 016 | 264 | 248 | 0536 | 0018 | 0498 | 0553
 C201406.08 | 2014/06/12 20:09 | 252 | 060 | 282 | 222 | 1011 | 0611 | 0442 | 1864
 C201406.09 | 2014/06/14 00:09 | 250 | 056 | 278 | 222 | 0367 | 0625 | 0274 | 1967
 C201406.10 | 2014/06/14 19:29 | 259 | 070 | 294 | 224 | 0611 | 0766 | 0262 | 1967
 C201406.11 | 2014/06/15 07:29 | 275 | 046 | 298 | 252 | 1864 | 0170 | 1416 | 1967
 C201406.12 | 2014/06/15 21:29 | 276 | 076 | 314 | 238 | 0421 | 0110 | 0247 | 0610
 C201406.13 | 2014/06/17 10:49 | 261 | 010 | 266 | 256 | 1728 | 0705 | 0478 | 1770
 C201406.14 | 2014/06/18 09:29 | 259 | 034 | 276 | 242 | 0649 | 0164 | 0337 | 0843
 C201406.15 | 2014/06/20 01:29 | 277 | 086 | 320 | 234 | 0409 | 0050 | 0302 | 0472
 C201406.16 | 2014/06/20 19:29 | 291 | 054 | 318 | 264 | 0365 | 0067 | 0213 | 0454
 C201406.17 | 2014/06/20 19:29 | 311 | 010 | 316 | 306 | 0336 | 0003 | 0330 | 0340
 C201406.18 | 2014/06/22 07:29 | 277 | 058 | 306 | 248 | 0409 | 0045 | 0327 | 0513
 C201406.19 | 2014/06/22 07:29 | 279 | 038 | 298 | 260 | 0313 | 0217 | 0245 | 0983
 C201406.20 | 2014/06/23 00:49 | 259 | 034 | 276 | 242 | 0272 | 0058 | 0218 | 0411
 C201406.21 | 2014/06/24 18:49 | 264 | 072 | 300 | 228 | 1864 | 0081 | 1770 | 1967
 C201406.22 | 2014/06/25 05:29 | 271 | 042 | 292 | 250 | 1770 | 0112 | 1686 | 1967
 C201406.23 | 2014/06/27 03:29 | 295 | 054 | 322 | 268 | 0536 | 0032 | 0459 | 0590
 C201406.24 | 2014/06/27 10:09 | 262 | 016 | 270 | 254 | 1180 | 0226 | 0932 | 1609
 C201406.25 | 2014/06/29 06:49 | 260 | 076 | 298 | 222 | 1864 | 0073 | 1770 | 1967
 C201406.26 | 2014/06/29 20:49 | 277 | 050 | 302 | 252 | 0544 | 0057 | 0472 | 0694
 C201407.01 | 2014/06/30 04:49 | 265 | 058 | 294 | 236 | 1770 | 0747 | 0411 | 1967
 C201406.27 | 2014/06/30 22:09 | 271 | 054 | 298 | 244 | 1817 | 0500 | 0681 | 1967 (dup. C201407.02)
 C201407.02 | 2014/06/30 22:09 | 274 | 072 | 310 | 238 | 0421 | 0046 | 0365 | 0536 (dup. C201406.27)
 C201407.03 | 2014/07/03 00:09 | 257 | 070 | 292 | 222 | 0655 | 0135 | 0520 | 0983
 C201407.04 | 2014/07/03 23:29 | 267 | 090 | 312 | 222 | 1864 | 0143 | 1539 | 1967
 C201407.05 | 2014/07/06 08:49 | 283 | 014 | 290 | 276 | 1864 | 0971 | 0249 | 1967
 C201407.06 | 2014/07/06 20:49 | 280 | 028 | 294 | 266 | 0282 | 0030 | 0215 | 0319
 C201407.07 | 2014/07/07 09:29 | 302 | 024 | 314 | 290 | 0313 | 0064 | 0290 | 0437
 C201407.08 | 2014/07/09 02:49 | 271 | 106 | 324 | 218 | 1092 | 0674 | 0347 | 1967
 C201407.09 | 2014/07/09 18:09 | 280 | 100 | 330 | 230 | 0513 | 0125 | 0384 | 0769
 C201407.10 | 2014/07/10 11:29 | 267 | 090 | 312 | 222 | 1770 | 0128 | 1539 | 1967
 C201407.12 | 2014/07/11 10:09 | 316 | 012 | 322 | 310 | 0278 | 0014 | 0247 | 0292
 C201407.11 | 2014/07/11 10:49 | 263 | 038 | 282 | 244 | 1864 | 0090 | 1686 | 1967
 C201407.13 | 2014/07/14 14:09 | 257 | 042 | 278 | 236 | 1864 | 0127 | 1609 | 1967
 C201407.14 | 2014/07/15 13:29 | 269 | 070 | 304 | 234 | 1864 | 0102 | 1609 | 1967
 C201407.15 | 2014/07/19 11:29 | 253 | 034 | 270 | 236 | 1864 | 0084 | 1770 | 1967
 C201407.16 | 2014/07/20 00:09 | 271 | 038 | 290 | 252 | 1728 | 0902 | 0266 | 1967
 C201407.17 | 2014/07/20 08:49 | 284 | 076 | 322 | 246 | 0454 | 0051 | 0319 | 0491
 C201407.18 | 2014/07/25 04:49 | 267 | 090 | 312 | 222 | 1817 | 0127 | 1539 | 1967
 C201407.19 | 2014/07/25 22:09 | 236 | 016 | 244 | 228 | 0498 | 0014 | 0472 | 0505
 C201407.20 | 2014/07/26 00:09 | 280 | 028 | 294 | 266 | 1864 | 0080 | 1770 | 1967
 C201407.21 | 2014/07/26 23:29 | 245 | 038 | 264 | 226 | 1864 | 0327 | 0823 | 1967
 C201407.22 | 2014/07/27 06:09 | 268 | 032 | 284 | 252 | 0380 | 0115 | 0330 | 0668
 C201407.23 | 2014/07/27 18:49 | 255 | 026 | 268 | 242 | 1770 | 0349 | 1180 | 1967
 C201407.24 | 2014/07/28 02:09 | 266 | 036 | 284 | 248 | 1770 | 0228 | 1264 | 1864
 C201407.25 | 2014/07/28 07:29 | 267 | 090 | 312 | 222 | 1864 | 0110 | 1609 | 1967
 C201407.26 | 2014/07/29 04:49 | 251 | 030 | 266 | 236 | 1915 | 0052 | 1863 | 1967
 C201407.27 | 2014/07/29 12:49 | 256 | 024 | 268 | 244 | 1686 | 0096 | 1609 | 1864
 C201407.29 | 2014/07/30 23:29 | 308 | 012 | 314 | 302 | 0319 | 0003 | 0313 | 0319
 C201408.01 | 2014/07/31 03:29 | 245 | 046 | 268 | 222 | 1967 | 0087 | 1770 | 1967 (dup. C201407.28)
 C201407.28 | 2014/07/31 03:29 | 246 | 044 | 268 | 224 | 0600 | 0857 | 0536 | 1967 (dup. C201408.01)
 C201408.02 | 2014/08/01 20:09 | 258 | 076 | 296 | 220 | 0610 | 0726 | 0268 | 1967
 C201408.03 | 2014/08/02 11:29 | 281 | 010 | 286 | 276 | 0291 | 0019 | 0254 | 0316
 C201408.04 | 2014/08/03 09:29 | 268 | 088 | 312 | 224 | 1142 | 0507 | 0505 | 1967
 C201408.05 | 2014/08/03 16:49 | 267 | 062 | 298 | 236 | 1916 | 0058 | 1770 | 1967
 C201408.06 | 2014/08/04 23:29 | 279 | 014 | 286 | 272 | 0288 | 0068 | 0198 | 0421
 C201408.07 | 2014/08/06 11:29 | 281 | 010 | 286 | 276 | 1817 | 0870 | 0297 | 1864
 C201408.08 | 2014/08/07 02:49 | 263 | 034 | 280 | 246 | 1728 | 0800 | 0201 | 1967
 C201408.09 | 2014/08/08 00:09 | 275 | 086 | 318 | 232 | 1864 | 0060 | 1770 | 1967
 C201408.10 | 2014/08/08 22:49 | 268 | 060 | 298 | 238 | 0357 | 0744 | 0228 | 1864
 C201408.11 | 2014/08/09 05:29 | 315 | 014 | 322 | 308 | 0340 | 0008 | 0330 | 0354
 C201408.12 | 2014/08/10 02:09 | 268 | 072 | 304 | 232 | 1967 | 0081 | 1770 | 1967
 C201408.13 | 2014/08/11 23:29 | 280 | 016 | 288 | 272 | 1609 | 0803 | 0254 | 1967
 C201408.14 | 2014/08/12 11:29 | 287 | 066 | 320 | 254 | 0472 | 0057 | 0337 | 0610
 C201408.15 | 2014/08/13 01:29 | 280 | 092 | 326 | 234 | 0610 | 0049 | 0562 | 0708
 C201408.16 | 2014/08/14 02:09 | 283 | 038 | 302 | 264 | 0368 | 0064 | 0295 | 0505
 C201408.17 | 2014/08/15 00:49 | 273 | 054 | 300 | 246 | 1770 | 0976 | 0221 | 1967
 C201408.18 | 2014/08/15 21:29 | 267 | 078 | 306 | 228 | 0429 | 0069 | 0283 | 0520
 C201408.19 | 2014/08/16 16:49 | 268 | 020 | 278 | 258 | 1864 | 0086 | 1770 | 1967
 C201408.20 | 2014/08/18 14:49 | 294 | 036 | 312 | 276 | 1967 | 0222 | 1416 | 1967
 C201408.21 | 2014/08/18 23:29 | 258 | 012 | 264 | 252 | 1609 | 0525 | 0610 | 1864
 C201408.22 | 2014/08/20 06:49 | 265 | 022 | 276 | 254 | 1770 | 0449 | 0983 | 1967
 C201408.23 | 2014/08/23 04:49 | 269 | 058 | 298 | 240 | 1967 | 0070 | 1864 | 1967
 C201408.24 | 2014/08/24 06:09 | 261 | 010 | 266 | 256 | 0262 | 0003 | 0258 | 0268
 C201408.25 | 2014/08/24 18:09 | 252 | 048 | 276 | 228 | 0365 | 0096 | 0240 | 0505
 C201408.26 | 2014/08/25 22:49 | 287 | 058 | 316 | 258 | 1864 | 0121 | 1539 | 1967
 C201408.27 | 2014/08/26 06:49 | 251 | 042 | 272 | 230 | 1864 | 0157 | 1539 | 1967
 C201408.28 | 2014/08/26 15:29 | 287 | 038 | 306 | 268 | 1574 | 0805 | 0416 | 1967
 C201408.29 | 2014/08/27 03:29 | 254 | 036 | 272 | 236 | 1967 | 0200 | 1539 | 1967
 C201408.30 | 2014/08/27 12:09 | 254 | 036 | 272 | 236 | 1967 | 0070 | 1864 | 1967
 C201408.31 | 2014/08/28 00:09 | 262 | 036 | 280 | 244 | 1863 | 0085 | 1686 | 1967
