date,time,cpa,width,lin_speed,quad_speed_init,quad_speed_final,quad_speed_20,accel,mpa,remarks
2009/04/13,15:54:04,198.0,4,421.0,442.0,402.0,0.0,-18.5,205,Very Poor Event; Only 3 points; Only C2
2009/04/14,19:50:03,88.0,56,159.0,167.0,150.0,0.0,-1.3,78,Poor Event; Only C2
2009/04/15,00:50:03,248.0,9,184.0,125.0,248.0,318.0,3.9,249,Very Poor Event
2009/04/15,03:26:06,91.0,24,171.0,151.0,193.0,419.0,6.7,86,Very Poor Event; Only C2
2009/04/16,03:26:07,256.0,10,193.0,149.0,239.0,802.0,25.3,256,Very Poor Event; Only C2
2009/04/16,08:26:05,5.0,9,424.0,216.0,654.0,2455.0,257.9,6,Very Poor Event; Only 3 points; Only C2
2009/04/16,23:26:03,182.0,8,506.0,204.0,828.0,2476.0,259.8,182,Very Poor Event; Only 3 points; Only C2
2009/04/17,07:50:03,0.0,6,239.0,112.0,375.0,1331.0,72.9,2,Very Poor Event; Only 3 points; Only C2
2009/04/17,09:26:07,79.0,57,258.0,13.0,517.0,444.0,8.1,75,
2009/04/19,03:26:09,85.0,35,139.0,149.0,128.0,27.0,-0.9,86,Poor Event
2009/04/19,15:26:06,193.0,6,372.0,399.0,344.0,0.0,-23.1,195,Very Poor Event; Only 3 points; Only C2
2009/04/19,16:26:03,194.0,7,395.0,221.0,579.0,1919.0,149.0,196,Very Poor Event; Only 3 points; Only C2
2009/04/19,16:26:03,277.0,32,87.0,59.0,120.0,152.0,0.8,276,Very Poor Event
2009/04/19,16:50:03,86.0,33,120.0,119.0,121.0,138.0,0.2,87,Very Poor Event; Only C2
2009/04/20,10:06:03,275.0,32,274.0,262.0,287.0,287.0,0.6,277,
2009/04/21,01:27:13,62.0,7,290.0,335.0,246.0,0.0,-19.4,65,Very Poor Event; Only C2
2009/04/21,19:50:03,95.0,31,173.0,140.0,201.0,277.0,2.4,89,Poor Event
2009/04/22,00:06:03,57.0,9,295.0,150.0,433.0,971.0,38.3,65,Poor Event; Only C2
2009/04/22,00:50:03,168.0,7,229.0,200.0,260.0,655.0,16.5,169,Very Poor Event; Only 3 points; Only C2
2009/04/22,03:26:06,358.0,7,368.0,349.0,389.0,713.0,16.9,356,Very Poor Event; Only 3 points; Only C2
2009/04/22,14:26:03,94.0,56,144.0,0.0,347.0,302.0,4.1,94,
2009/04/23,07:26:03,74.0,40,411.0,456.0,361.0,383.0,-2.5,68,
2009/04/24,00:50:03,78.0,7,268.0,211.0,327.0,397.0,4.7,76,
2009/04/27,15:26:06,63.0,9,210.0,204.0,215.0,318.0,2.4,67,Very Poor Event; Only C2
2009/04/28,04:26:03,66.0,11,202.0,284.0,119.0,0.0,-32.8,74,Very Poor Event; Only C2
2009/04/28,08:54:03,272.0,48,31.0,18.0,83.0,258.0,2.7,274,Poor Event; Only C2
2009/04/28,19:50:03,287.0,20,151.0,71.0,234.0,984.0,39.8,284,Very Poor Event; Only C2
2009/04/29,02:50:03,281.0,44,239.0,215.0,267.0,470.0,7.4,287,Poor Event; Only C2
2009/04/29,23:26:03,278.0,17,214.0,191.0,237.0,437.0,6.5,281,Very Poor Event; Only C2
2009/04/30,00:27:13,356.0,7,327.0,270.0,387.0,1116.0,50.5,356,Very Poor Event; Only 3 points; Only C2
2009/04/30,01:50:05,357.0,6,367.0,425.0,310.0,0.0,-53.2,357,Very Poor Event; Only 3 points; Only C2
2009/04/30,20:26:04,310.0,10,247.0,299.0,196.0,0.0,-29.5,307,Very Poor Event; Only C2
2009/05/01,06:26:04,254.0,31,279.0,207.0,356.0,340.0,3.2,257,
2009/05/01,12:06:04,11.0,7,265.0,239.0,290.0,506.0,8.3,14,Very Poor Event; Only C2
2009/05/02,12:25:48,259.0,26,253.0,162.0,348.0,359.0,4.9,266,Poor Event
2009/05/03,08:00:03,301.0,14,338.0,382.0,293.0,169.0,-5.2,288,Poor Event
2009/05/04,14:12:03,89.0,38,184.0,228.0,135.0,0.0,-6.9,87,Very Poor Event
2009/05/05,23:12:03,80.0,52,372.0,403.0,338.0,330.0,-2.2,75,
2009/05/06,11:12:03,85.0,53,336.0,344.0,327.0,313.0,-0.8,72,
2009/05/06,12:12:03,68.0,23,203.0,187.0,218.0,334.0,3.1,71,Only C2
2009/05/06,23:12:03,223.0,4,315.0,402.0,231.0,0.0,-61.4,229,Very Poor Event; Only C2
2009/05/07,00:36:03,70.0,8,123.0,102.0,144.0,359.0,4.9,70,Very Poor Event; Only C2
2009/05/07,05:36:03,253.0,9,230.0,113.0,351.0,1273.0,66.2,256,Very Poor Event; Only C2
2009/05/07,09:48:04,102.0,9,434.0,313.0,557.0,1470.0,86.4,101,Very Poor Event; Only C2
2009/05/08,02:12:03,76.0,29,260.0,194.0,323.0,1133.0,50.7,68,Poor Event; Only C2
2009/05/09,04:26:07,65.0,8,263.0,336.0,193.0,0.0,-12.2,72,Poor Event
2009/05/10,11:26:03,297.0,7,467.0,623.0,317.0,0.0,-63.4,293,Poor Event; Only C2
2009/05/10,12:06:03,180.0,7,328.0,210.0,448.0,1283.0,67.5,178,Very Poor Event; Only C2
2009/05/11,12:50:04,267.0,54,54.0,66.0,41.0,0.0,-1.7,266,Very Poor Event; Only C2
2009/05/13,05:42:03,103.0,60,275.0,298.0,254.0,305.0,-2.6,102,due to data gap this CME was observed only in C3; Poor Event; Only C3
2009/05/13,11:54:04,78.0,54,185.0,62.0,316.0,324.0,4.1,84,
2009/05/13,18:30:03,219.0,11,541.0,673.0,410.0,0.0,-73.8,223,Very Poor Event; Only C2
2009/05/14,18:54:04,82.0,13,223.0,246.0,197.0,170.0,-1.4,81,Poor Event
2009/05/15,08:30:03,14.0,9,401.0,422.0,380.0,0.0,-11.9,18,Very Poor Event; Only C2
2009/05/15,10:30:19,69.0,24,273.0,295.0,248.0,248.0,-1.1,76,
2009/05/15,12:06:05,14.0,10,549.0,821.0,279.0,0.0,-66.0,19,Poor Event
2009/05/16,02:30:03,248.0,7,312.0,259.0,364.0,505.0,7.9,253,Very Poor Event
2009/05/16,13:31:39,142.0,9,237.0,258.0,216.0,0.0,-12.4,135,Very Poor Event; Only C2
2009/05/18,19:31:37,340.0,7,167.0,217.0,119.0,0.0,-21.3,336,Very Poor Event; Only C2
2009/05/20,13:31:39,272.0,9,141.0,22.0,270.0,270.0,3.1,273,
2009/05/20,19:31:37,243.0,8,526.0,239.0,839.0,2607.0,290.7,249,Very Poor Event; Only 3 points; Only C2
2009/05/21,12:30:03,116.0,41,235.0,44.0,433.0,370.0,5.6,113,
2009/05/22,11:54:03,248.0,10,206.0,179.0,230.0,444.0,7.2,253,Poor Event
2009/05/22,12:30:03,114.0,9,249.0,148.0,356.0,448.0,8.4,112,Very Poor Event
2009/05/22,16:30:03,105.0,37,220.0,127.0,320.0,371.0,5.1,93,Very Poor Event
2009/05/23,02:30:03,116.0,8,260.0,157.0,360.0,417.0,6.4,113,Very Poor Event
2009/05/23,05:54:03,108.0,13,273.0,105.0,434.0,604.0,15.1,104,Poor Event
2009/05/23,06:30:03,288.0,16,141.0,125.0,157.0,335.0,4.1,281,Very Poor Event; Only C2
2009/05/23,23:06:46,17.0,8,324.0,285.0,363.0,851.0,27.7,18,Very Poor Event; Only 3 points; Only C2
2009/05/24,04:06:03,273.0,36,117.0,74.0,156.0,504.0,10.4,276,Very Poor Event; Only C2
2009/05/25,14:30:03,322.0,8,355.0,288.0,422.0,978.0,38.2,318,Very Poor Event; Only C2
2009/05/26,14:06:04,207.0,6,219.0,180.0,260.0,721.0,20.2,212,Very Poor Event; Only C2
2009/05/26,16:27:41,357.0,6,385.0,418.0,352.0,0.0,-18.1,358,Poor Event; Only C2
2009/05/27,02:30:03,60.0,6,223.0,137.0,315.0,1384.0,78.2,66,Very Poor Event; Only 3 points; Only C2
2009/05/27,23:06:03,356.0,6,300.0,290.0,309.0,493.0,6.7,354,Very Poor Event; Only 3 points; Only C2
2009/05/29,01:31:36,211.0,8,458.0,315.0,614.0,1822.0,144.6,219,Poor Event; Only 3 points; Only C2
2009/05/29,09:30:03,258.0,74,139.0,0.0,349.0,318.0,4.3,259,
2009/05/30,18:54:03,84.0,63,143.0,0.0,339.0,302.0,3.9,88,Poor Event
2009/05/31,12:30:03,289.0,25,248.0,184.0,319.0,370.0,4.3,282,Poor Event
2009/06/01,01:31:40,136.0,10,507.0,526.0,486.0,0.0,-19.4,128,Very Poor Event; Only 3 points; Only C2
2009/06/02,13:54:03,82.0,61,322.0,292.0,353.0,354.0,1.7,77,
2009/06/02,20:58:38,357.0,4,273.0,125.0,427.0,1329.0,73.9,359,Very Poor Event; Only C2
2009/06/02,23:30:03,33.0,7,342.0,268.0,417.0,1048.0,42.5,37,Very Poor Event; Only C2
2009/06/02,23:30:03,297.0,7,406.0,148.0,690.0,2391.0,250.6,292,Very Poor Event; Only 3 points; Only C2
2009/06/03,00:30:03,258.0,31,196.0,195.0,198.0,212.0,0.3,262,Poor Event
2009/06/03,04:06:03,29.0,6,390.0,328.0,455.0,953.0,33.3,36,Very Poor Event; Only C2
2009/06/03,04:54:03,275.0,65,223.0,209.0,239.0,248.0,0.8,275,Poor Event
2009/06/03,10:30:15,101.0,15,313.0,270.0,356.0,456.0,5.6,96,
2009/06/03,12:50:03,81.0,31,383.0,350.0,420.0,412.0,2.0,85,
2009/06/04,02:50:03,33.0,6,372.0,304.0,434.0,929.0,33.0,38,Very Poor Event; Only C2
2009/06/04,04:50:03,247.0,11,262.0,303.0,222.0,0.0,-18.2,253,Very Poor Event; Only C2
2009/06/05,22:06:03,177.0,6,398.0,522.0,271.0,0.0,-48.3,177,Poor Event; Only C2
2009/06/06,19:32:11,250.0,13,243.0,215.0,274.0,337.0,3.3,255,Poor Event
2009/06/07,05:30:03,98.0,32,133.0,116.0,149.0,205.0,1.3,94,Very Poor Event
2009/06/07,22:06:03,173.0,5,203.0,214.0,192.0,0.0,-3.3,170,Very Poor Event; Only C2
2009/06/08,14:50:04,66.0,27,198.0,194.0,202.0,236.0,0.7,64,Very Poor Event; Only C2
2009/06/08,19:27:14,171.0,7,338.0,376.0,301.0,0.0,-15.6,168,Very Poor Event; Only C2
2009/06/10,15:26:07,5.0,6,297.0,141.0,463.0,1801.0,134.6,4,Very Poor Event; Only 3 points; Only C2
2009/06/11,06:06:04,98.0,28,283.0,282.0,285.0,286.0,0.1,94,Poor Event
2009/06/11,19:27:14,97.0,26,198.0,158.0,240.0,273.0,2.2,93,Poor Event
2009/06/12,09:50:03,340.0,6,199.0,251.0,143.0,0.0,-17.6,337,Very Poor Event; Only C2
2009/06/12,11:06:03,63.0,8,280.0,332.0,227.0,0.0,-28.6,69,Very Poor Event; Only C2
2009/06/13,06:50:05,101.0,51,160.0,0.0,345.0,295.0,3.7,90,
2009/06/14,06:06:03,64.0,18,359.0,359.0,359.0,358.0,-0.0,73,
2009/06/14,06:26:03,279.0,45,206.0,249.0,162.0,0.0,-8.5,278,Poor Event
2009/06/14,11:06:03,5.0,7,467.0,251.0,677.0,1959.0,161.1,4,Very Poor Event; Only 3 points; Only C2
2009/06/14,13:27:11,5.0,4,540.0,341.0,751.0,2026.0,175.5,5,Very Poor Event; Only 3 points; Only C2
2009/06/15,12:26:04,305.0,79,68.0,0.0,154.0,313.0,4.1,313,Poor Event
2009/06/15,17:26:03,98.0,30,281.0,241.0,322.0,420.0,5.0,98,
2009/06/16,03:26:06,116.0,78,238.0,261.0,213.0,175.0,-1.6,102,Poor Event
2009/06/16,06:06:03,301.0,13,195.0,156.0,237.0,422.0,6.4,292,Poor Event
2009/06/16,11:06:03,336.0,6,280.0,246.0,313.0,809.0,25.6,334,Very Poor Event; Only 3 points; Only C2
2009/06/16,11:06:03,290.0,9,265.0,230.0,302.0,317.0,2.0,290,Poor Event
2009/06/16,13:50:03,254.0,13,345.0,237.0,463.0,671.0,16.5,254,
2009/06/16,16:26:03,246.0,110,117.0,114.0,121.0,132.0,0.2,261,
2009/06/17,05:26:03,102.0,35,251.0,205.0,298.0,606.0,13.5,110,Poor Event; Only C2
2009/06/17,13:31:36,60.0,8,231.0,315.0,151.0,0.0,-34.6,64,Very Poor Event; Only C2
2009/06/17,22:30:03,242.0,12,516.0,396.0,644.0,1320.0,68.9,247,Very Poor Event; Only 3 points; Only C2
2009/06/18,07:31:36,273.0,54,246.0,250.0,240.0,212.0,-0.7,291,Poor Event
2009/06/18,18:54:03,58.0,9,186.0,172.0,199.0,455.0,7.4,61,Very Poor Event; Only C2
2009/06/19,01:06:03,175.0,6,338.0,279.0,398.0,914.0,31.3,174,Very Poor Event; Only C2
2009/06/19,01:30:03,155.0,6,359.0,394.0,323.0,0.0,-20.3,148,Very Poor Event; Only C2
2009/06/19,14:30:03,73.0,38,143.0,72.0,226.0,266.0,2.7,70,
2009/06/20,03:54:05,67.0,29,363.0,302.0,426.0,426.0,3.8,82,
2009/06/20,23:06:50,65.0,9,96.0,55.0,136.0,825.0,28.2,69,Very Poor Event; Only 3 points; Only C2
2009/06/21,17:30:03,73.0,58,432.0,441.0,424.0,419.0,-0.8,59,
2009/06/22,12:54:03,352.0,7,442.0,484.0,397.0,0.0,-24.1,351,Poor Event; Only 3 points; Only C2
2009/06/22,19:54:03,168.0,5,421.0,583.0,274.0,0.0,-143.2,166,Very Poor Event; Only 3 points; Only C2
2009/06/22,22:30:03,241.0,47,126.0,69.0,184.0,223.0,1.9,241,Very Poor Event
2009/06/23,08:54:03,168.0,3,208.0,354.0,72.0,0.0,-130.6,165,Very Poor Event; Only 3 points; Only C2
2009/06/23,15:30:03,168.0,5,314.0,153.0,491.0,1953.0,156.6,164,Very Poor Event; Only 3 points; Only C2
2009/06/23,23:48:20,269.0,39,153.0,81.0,222.0,377.0,5.6,268,Poor Event
2009/06/24,08:30:03,87.0,17,260.0,248.0,272.0,427.0,5.0,92,Poor Event; Only C2
2009/06/24,16:30:03,17.0,4,545.0,242.0,880.0,2576.0,295.4,23,Very Poor Event; Only 3 points; Only C2
2009/06/24,16:54:03,179.0,3,254.0,335.0,180.0,0.0,-71.6,179,Very Poor Event; Only 3 points; Only C2
2009/06/25,09:30:03,188.0,4,193.0,,,,,190,only two points; Very Poor Event; Only 2 points; Only C2
2009/06/25,11:06:03,286.0,11,257.0,342.0,171.0,0.0,-14.6,281,Poor Event
2009/06/25,14:30:03,254.0,9,139.0,102.0,176.0,436.0,7.6,260,Very Poor Event; Only C2
2009/06/25,20:58:40,289.0,8,294.0,249.0,341.0,677.0,16.8,283,Very Poor Event; Only C2
2009/06/25,21:54:03,335.0,5,131.0,238.0,34.0,0.0,-34.5,334,Very Poor Event; Only C2
2009/06/26,08:30:03,82.0,62,252.0,52.0,486.0,603.0,14.8,76,
2009/06/27,04:30:03,84.0,31,175.0,168.0,183.0,199.0,0.5,88,Poor Event
2009/06/27,13:06:03,85.0,9,285.0,165.0,415.0,507.0,9.7,85,Very Poor Event
2009/06/27,14:54:03,259.0,45,139.0,0.0,274.0,287.0,3.5,253,
2009/06/27,18:30:03,87.0,8,235.0,207.0,263.0,332.0,3.0,89,Poor Event
2009/06/28,05:54:03,259.0,27,265.0,297.0,230.0,69.0,-3.5,245,Poor Event
2009/06/28,07:54:03,294.0,6,236.0,191.0,281.0,580.0,12.4,289,Very Poor Event; Only C2
2009/06/29,10:30:22,98.0,26,196.0,148.0,246.0,311.0,3.1,91,
2009/06/29,20:30:03,285.0,13,141.0,148.0,133.0,0.0,-1.1,283,Poor Event; Only C2
2009/06/30,02:06:03,87.0,12,139.0,18.0,270.0,316.0,4.1,89,
2009/06/30,17:28:24,217.0,66,136.0,89.0,184.0,235.0,2.1,232,Very Poor Event
2009/07/01,18:54:03,70.0,78,140.0,0.0,291.0,276.0,3.2,74,Poor Event
2009/07/02,00:30:04,70.0,82,113.0,0.0,244.0,260.0,2.9,66,Poor Event
2009/07/03,00:54:03,253.0,61,178.0,159.0,200.0,222.0,1.0,253,Poor Event
2009/07/03,03:54:25,70.0,20,288.0,201.0,385.0,464.0,7.3,77,Very Poor Event
2009/07/03,09:08:28,282.0,11,264.0,308.0,219.0,0.0,-12.7,292,Very Poor Event; Only C2
2009/07/04,03:54:06,333.0,5,183.0,112.0,253.0,676.0,18.2,332,Very Poor Event; Only C2
2009/07/04,04:30:03,66.0,6,223.0,157.0,283.0,363.0,4.5,76,Poor Event
2009/07/04,14:30:03,199.0,10,358.0,385.0,330.0,0.0,-24.2,201,Very Poor Event; Only 3 points; Only C2
2009/07/05,11:30:03,359.0,4,264.0,76.0,472.0,2102.0,183.5,360,Very Poor Event; Only 3 points; Only C2
2009/07/05,14:06:03,277.0,55,92.0,0.0,181.0,177.0,1.4,277,Poor Event
2009/07/07,08:30:03,351.0,4,363.0,206.0,534.0,1883.0,144.1,355,Very Poor Event; Only 3 points; Only C2
2009/07/07,12:06:03,288.0,25,306.0,288.0,322.0,384.0,2.7,286,Poor Event
2009/07/07,14:57:59,90.0,12,178.0,175.0,182.0,189.0,0.2,96,Poor Event
2009/07/08,01:31:38,92.0,48,101.0,36.0,184.0,350.0,5.0,93,Poor Event
2009/07/08,23:54:03,45.0,5,285.0,462.0,124.0,0.0,-156.6,49,Very Poor Event; Only 3 points; Only C2
2009/07/09,06:54:03,177.0,7,354.0,267.0,448.0,1122.0,50.2,178,Very Poor Event; Only 3 points; Only C2
2009/07/10,14:30:03,356.0,5,227.0,104.0,360.0,1094.0,50.7,359,Very Poor Event; Only 3 points; Only C2
2009/07/10,18:54:03,67.0,9,312.0,399.0,223.0,0.0,-31.5,73,Poor Event; Only C2
2009/07/10,23:06:03,64.0,6,146.0,205.0,77.0,0.0,-32.2,68,Very Poor Event; Only C2
2009/07/11,00:30:04,96.0,6,193.0,135.0,261.0,272.0,2.6,96,Very Poor Event
2009/07/11,12:30:03,5.0,7,334.0,325.0,342.0,462.0,4.4,6,Very Poor Event; Only 3 points; Only C2
2009/07/12,00:54:03,74.0,34,185.0,158.0,211.0,383.0,5.0,76,Poor Event; Only C2
2009/07/16,18:36:00,103.0,70,151.0,141.0,161.0,165.0,0.3,100,
2009/07/17,00:54:03,153.0,6,256.0,105.0,419.0,1454.0,86.9,148,Very Poor Event; Only 3 points; Only C2
2009/07/19,18:06:03,56.0,13,317.0,278.0,357.0,430.0,4.4,65,
2009/07/20,17:51:11,113.0,24,370.0,255.0,493.0,698.0,20.0,105,
2009/07/21,13:30:16,207.0,11,662.0,1031.0,316.0,0.0,-193.4,213,Poor Event; Only 3 points; Only C2
2009/07/21,19:08:07,49.0,9,432.0,594.0,286.0,0.0,-109.5,59,Poor Event; Only 3 points; Only C2
2009/07/21,23:30:16,355.0,5,652.0,613.0,687.0,911.0,21.6,355,Very Poor Event
2009/07/22,03:54:42,274.0,38,,,,,,275,"data gap, one point; Very Poor Event; Only 1 point; Only C2"
2009/07/22,08:30:16,66.0,59,,,,,,63,one point; Very Poor Event; Only 1 point; Only C2
2009/07/23,05:54:03,87.0,89,302.0,307.0,297.0,297.0,-0.2,73,
2009/07/23,15:38:33,266.0,39,140.0,115.0,166.0,207.0,1.3,262,Poor Event
2009/07/24,03:30:03,78.0,16,243.0,154.0,336.0,346.0,4.1,81,
2009/07/25,12:30:03,50.0,9,249.0,144.0,350.0,926.0,36.4,60,Poor Event; Only C2
2009/07/26,12:30:04,80.0,36,458.0,381.0,540.0,509.0,4.8,84,
2009/07/26,15:08:01,59.0,7,384.0,390.0,377.0,365.0,-0.8,66,
2009/07/26,21:30:08,63.0,6,379.0,285.0,479.0,573.0,10.2,67,Poor Event
2009/07/26,21:54:05,0.0,6,328.0,451.0,213.0,0.0,-47.2,2,Very Poor Event
2009/07/27,06:30:03,178.0,7,467.0,150.0,817.0,2692.0,308.8,178,Very Poor Event; Only 3 points; Only C2
2009/07/27,13:30:03,86.0,8,243.0,225.0,263.0,292.0,1.6,88,Poor Event
2009/07/28,11:30:03,39.0,6,386.0,421.0,350.0,0.0,-20.1,46,Very Poor Event; Only C2
2009/07/28,15:54:03,59.0,12,87.0,132.0,44.0,0.0,-9.6,61,Very Poor Event; Only C2
2009/07/28,20:30:03,113.0,19,268.0,196.0,341.0,560.0,11.5,104,Poor Event
2009/07/29,03:54:03,262.0,11,189.0,160.0,225.0,255.0,1.9,253,Very Poor Event
2009/07/29,11:54:03,262.0,10,276.0,296.0,257.0,216.0,-1.9,254,Very Poor Event
2009/07/31,07:54:03,77.0,83,237.0,0.0,522.0,439.0,8.0,61,partly missed in data gap
2009/08/01,03:56:26,271.0,7,245.0,14.0,463.0,1513.0,97.3,266,Very Poor Event; Only C2
2009/08/01,03:56:26,77.0,33,175.0,154.0,197.0,223.0,1.1,74,Poor Event
2009/08/02,03:31:40,27.0,10,378.0,167.0,609.0,2263.0,214.0,31,Very Poor Event; Only 3 points; Only C2
2009/08/02,10:33:57,77.0,9,224.0,193.0,255.0,458.0,7.3,78,Very Poor Event; Only C2
2009/08/04,05:06:03,180.0,7,418.0,549.0,288.0,0.0,-90.6,179,Very Poor Event; Only 3 points; Only C2
2009/08/04,11:54:03,236.0,96,159.0,120.0,208.0,202.0,1.1,243,Poor Event
2009/08/05,12:00:35,235.0,7,384.0,387.0,381.0,340.0,-1.4,243,Poor Event; Only C2
2009/08/08,14:12:03,105.0,41,208.0,130.0,288.0,288.0,3.1,102,
2009/08/13,20:24:24,261.0,39,234.0,234.0,235.0,235.0,0.0,268,Poor Event
2009/08/14,01:30:03,311.0,11,363.0,403.0,323.0,0.0,-16.5,302,Very Poor Event; Only C2
2009/08/14,07:54:03,266.0,57,109.0,0.0,215.0,207.0,1.8,268,Poor Event
2009/08/15,06:30:03,102.0,18,244.0,243.0,246.0,249.0,0.1,105,Poor Event
2009/08/15,17:06:03,264.0,9,300.0,368.0,234.0,0.0,-21.9,265,Poor Event; Only C2
2009/08/16,02:30:03,7.0,6,315.0,169.0,474.0,1139.0,53.3,12,Very Poor Event; Only C2
2009/08/16,09:54:03,105.0,6,163.0,78.0,249.0,741.0,23.6,106,Very Poor Event; Only C2
2009/08/16,09:54:03,69.0,7,124.0,74.0,172.0,408.0,6.8,66,Very Poor Event; Only C2
2009/08/16,17:30:03,254.0,31,238.0,262.0,213.0,0.0,-3.7,261,Very Poor Event
2009/08/17,01:30:03,338.0,13,347.0,305.0,390.0,660.0,14.1,332,Poor Event; Only C2
2009/08/17,11:30:03,103.0,29,370.0,404.0,336.0,0.0,-13.3,100,Very Poor Event; Only C2
2009/08/18,17:06:03,102.0,45,39.0,32.0,46.0,96.0,0.3,92,system of a diffuse loop front; Very Poor Event; Only C2
2009/08/19,03:30:03,307.0,79,258.0,67.0,427.0,429.0,7.5,308,
2009/08/19,16:06:03,308.0,7,167.0,158.0,176.0,200.0,0.6,308,Very Poor Event
2009/08/19,16:30:03,294.0,8,292.0,302.0,281.0,266.0,-0.9,289,Poor Event
2009/08/19,22:30:03,311.0,28,255.0,237.0,274.0,340.0,2.6,303,Very Poor Event
2009/08/20,18:06:04,79.0,10,140.0,89.0,186.0,378.0,5.8,83,Very Poor Event
2009/08/20,19:31:37,114.0,13,168.0,180.0,156.0,0.0,-2.5,109,Very Poor Event
2009/08/21,02:30:03,358.0,5,431.0,423.0,439.0,538.0,4.7,358,Very Poor Event; Only C2
2009/08/21,20:06:24,128.0,6,121.0,50.0,190.0,808.0,26.7,127,Very Poor Event; Only C2
2009/08/22,14:08:38,4.0,7,341.0,256.0,425.0,1001.0,38.9,3,Very Poor Event; Only C2
2009/08/22,18:54:25,14.0,8,295.0,460.0,145.0,0.0,-147.3,16,Very Poor Event; Only 3 points; Only C2
2009/08/22,21:30:06,3.0,7,480.0,462.0,499.0,682.0,10.7,2,Very Poor Event; Only C2
2009/08/23,00:06:03,263.0,10,290.0,178.0,404.0,496.0,9.6,262,Poor Event
2009/08/24,00:54:03,57.0,22,536.0,461.0,613.0,586.0,5.6,69,
2009/08/25,02:54:03,15.0,7,350.0,368.0,331.0,0.0,-10.3,14,Very Poor Event; Only C2
2009/08/25,06:30:03,82.0,67,237.0,60.0,452.0,439.0,8.1,74,
2009/08/26,00:30:03,262.0,28,96.0,34.0,159.0,187.0,1.4,261,
2009/08/26,07:31:37,197.0,8,296.0,211.0,389.0,1447.0,85.9,200,Very Poor Event; Only 3 points; Only C2
2009/08/26,12:54:03,266.0,23,314.0,198.0,432.0,1144.0,53.2,267,Poor Event; Only C2
2009/08/26,14:30:03,149.0,8,280.0,253.0,309.0,817.0,24.9,145,Very Poor Event; Only 3 points; Only C2
2009/08/26,14:30:03,111.0,9,176.0,141.0,215.0,261.0,2.1,107,Poor Event
2009/08/27,19:54:03,263.0,34,136.0,178.0,90.0,0.0,-9.7,262,Very Poor Event; Only C2
2009/08/28,06:06:04,205.0,7,234.0,330.0,134.0,0.0,-28.9,213,Very Poor Event; Only C2
2009/08/28,06:30:03,4.0,7,290.0,359.0,218.0,0.0,-26.2,9,Very Poor Event; Only C2
2009/08/30,15:30:03,77.0,69,199.0,79.0,340.0,290.0,3.2,73,
2009/08/30,19:31:38,238.0,12,205.0,299.0,112.0,0.0,-25.3,244,Poor Event; Only C2
2009/08/30,20:30:03,290.0,9,330.0,489.0,166.0,0.0,-62.7,285,Poor Event; Only C2
2009/09/01,06:30:03,231.0,21,721.0,611.0,829.0,947.0,21.8,235,
2009/09/01,14:06:03,89.0,5,168.0,103.0,234.0,340.0,4.5,83,Very Poor Event
2009/09/02,00:30:03,52.0,8,239.0,347.0,133.0,0.0,-60.4,58,Very Poor Event; Only C2
2009/09/02,09:30:03,101.0,12,109.0,185.0,27.0,0.0,-17.0,99,Very Poor Event; Only C2
2009/09/02,13:31:36,91.0,9,174.0,96.0,260.0,442.0,8.6,88,Very Poor Event
2009/09/02,13:31:36,206.0,9,521.0,346.0,711.0,2072.0,176.7,212,Very Poor Event; Only 3 points; Only C2
2009/09/02,18:30:03,221.0,6,524.0,544.0,504.0,185.0,-11.2,226,Poor Event; Only C2
2009/09/02,21:30:03,272.0,66,216.0,157.0,275.0,380.0,5.1,274,Poor Event
2009/09/03,00:54:03,254.0,63,157.0,47.0,268.0,263.0,2.9,264,
2009/09/03,10:30:11,83.0,30,60.0,4.0,111.0,195.0,1.6,85,1.0; Very Poor Event
2009/09/03,14:30:03,10.0,9,286.0,256.0,317.0,693.0,17.6,12,Poor Event; Only C2
2009/09/03,20:30:03,359.0,7,317.0,270.0,363.0,830.0,25.9,359,Very Poor Event; Only 3 points; Only C2
2009/09/03,23:30:03,1.0,7,667.0,936.0,398.0,0.0,-373.4,3,Poor Event; Only 3 points
2009/09/04,01:54:03,267.0,7,280.0,256.0,307.0,330.0,2.0,265,Poor Event
2009/09/04,06:54:03,94.0,40,105.0,78.0,133.0,217.0,1.7,90,Very Poor Event
2009/09/04,09:54:03,3.0,9,240.0,364.0,123.0,0.0,-54.8,4,Very Poor Event; Only C2
2009/09/04,16:06:04,266.0,6,241.0,207.0,276.0,379.0,4.4,265,Very Poor Event
2009/09/04,16:30:04,248.0,16,307.0,325.0,287.0,234.0,-2.5,250,Very Poor Event
2009/09/05,00:06:03,262.0,11,277.0,166.0,386.0,591.0,13.6,263,Very Poor Event
2009/09/05,02:30:03,62.0,5,215.0,211.0,219.0,289.0,1.6,65,Very Poor Event; Only C2
2009/09/05,04:30:03,260.0,9,318.0,317.0,319.0,320.0,0.1,261,Very Poor Event
2009/09/05,05:06:03,325.0,6,230.0,51.0,408.0,1723.0,124.2,322,Very Poor Event; Only 3 points; Only C2
2009/09/05,08:06:03,0.0,6,280.0,255.0,304.0,642.0,14.8,0,Very Poor Event; Only 3 points; Only C2
2009/09/05,09:32:21,73.0,29,171.0,144.0,197.0,234.0,1.4,84,Poor Event
2009/09/05,17:06:03,3.0,9,573.0,684.0,462.0,0.0,-77.2,3,Very Poor Event; Only 3 points; Only C2
